Date Created,Entity Type,Action Type,Entity,Target,Age (days),Uptime (%),Namespace,Region/Data Center,from,to,Resource,Risk Type,Risk Description,Est Savings(+)/Investments(-) ($/mo),ACTION STATE,Linked VM,Volume ID,Prerequisite 1,Prerequisite 2,Prerequisite 3,Prerequisite 4
19/08/2022 03:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,67108864,62914560,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1DP8082P0COG2W,,READY,,,,,,
19/08/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,134217728,113246208,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NP0357LSHDP03,,READY,,,,,,
19/08/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,33554432,28311552,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NM0316W1NEO02,,READY,,,,,,
19/08/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1NM0023WSSQL05,,READY,,,,,,
18/08/2022 21:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8388608,7340032,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1UY0028RDH03,,READY,,,,,,
18/08/2022 19:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,50331648,46137344,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1DP8184P2PXY4A,,READY,,,,,,
18/08/2022 13:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,134217728,113246208,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NM0367LSHDP02,,READY,,,,,,
18/08/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1NM0343WMURO02,,READY,,,,,,
18/08/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8388608,7340032,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1LL0026GWY,,READY,,,,,,
17/08/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16777216,11534336,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1DP5052S2RDP2W,,READY,,,,,,
17/08/2022 10:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8,7,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1NM0169LSTLD01,,READY,,,,,,
17/08/2022 09:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,2,1,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1DP8078P0ABV1L,,READY,,,,,,
17/08/2022 00:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,33554432,8388608,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NM0462LSCDP02,,READY,,,,,,
16/08/2022 23:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,33554432,26214400,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NP0474ADM01,,READY,,,,,,
16/08/2022 22:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,33554432,26214400,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NP0473ADM02,,READY,,,,,,
16/08/2022 19:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,67108864,53477376,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NM0462LSCDP02,,READY,,,,,,
16/08/2022 19:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,67108864,53477376,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NM0461LSCDP02,,READY,,,,,,
16/08/2022 18:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,67108864,53477376,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NM0460LSCDP02,,READY,,,,,,
16/08/2022 18:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8,7,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1NM0460LSCDP02,,READY,,,,,,
16/08/2022 18:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,67108864,53477376,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NM0459LSCDP02,,READY,,,,,,
16/08/2022 18:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,33554432,27262976,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NM0463LSCDP01,,READY,,,,,,
16/08/2022 17:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,25165824,17825792,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NS0014DTLRD02,,READY,,,,,,
16/08/2022 16:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,25165824,22020096,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NP0090WSWFO03,,READY,,,,,,
16/08/2022 15:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,12582912,10485760,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1ND0278LDEEM01,,READY,,,,,,
16/08/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,12582912,8388608,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NM0455WMISS01,,READY,,,,,,
16/08/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,12582912,11534336,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NM0458WMISS01,,READY,,,,,,
16/08/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,12582912,8388608,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NM0457WMISS02,,READY,,,,,,
16/08/2022 00:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16777216,6291456,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NP0284PRLRD03,,READY,,,,,,
15/08/2022 22:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16777216,15728640,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NP0502WSPRN02,,READY,,,,,,
15/08/2022 19:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,12582912,10485760,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1ND0277LDAUT01,,READY,,,,,,
15/08/2022 17:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,25165824,10485760,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1ND0125WSHDWS,,READY,,,,,,
15/08/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16777216,10485760,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1DP8083P0DSG1L,,READY,,,,,,
14/08/2022 09:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,5,4,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1NP0030WSEXM01,,READY,,,,,,
14/08/2022 08:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8,7,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1UK0017NFA01,,READY,,,,,,
14/08/2022 06:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,4,3,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1NP0217LSSAS02,,READY,,,,,,
14/08/2022 05:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,4,3,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1DP8121P0UIO1W,,READY,,,,,,
14/08/2022 05:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,4,3,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1DP5123S0UID1W,,READY,,,,,,
14/08/2022 05:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1SB0017RDS,,READY,,,,,,
14/08/2022 02:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16777216,15728640,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NM0429WSGCE07,,READY,,,,,,
13/08/2022 20:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1ND0011WSSQL03,,READY,,,,,,
13/08/2022 18:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1NP0229LPDBS05,,READY,,,,,,
13/08/2022 08:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,3000,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1ND0204LDELK02,,READY,,,,,,
13/08/2022 03:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1NM0457WMISS02,,READY,,,,,,
13/08/2022 03:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1NM0453WMISS03,,READY,,,,,,
13/08/2022 01:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,33554432,27262976,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NS0011DTBRD01,,READY,,,,,,
12/08/2022 16:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16777216,15728640,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1DP8051P1RDP1W,,READY,,,,,,
12/08/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,12582912,5242880,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1ND0263LDTBE01,,READY,,,,,,
12/08/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16777216,6291456,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NS0012DTLRD01,,READY,,,,,,
12/08/2022 08:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,134217728,114294784,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NP0324LSTBL02,,READY,,,,,,
12/08/2022 04:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1NM0454WMISS02,,READY,,,,,,
11/08/2022 15:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,50331648,47185920,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NS0020PRBRD02,,READY,,,,,,
11/08/2022 14:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1ND0246WSXDC01,,READY,,,,,,
11/08/2022 14:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1NP0345LPCAP03,,READY,,,,,,
11/08/2022 14:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1US0011RDS01,,READY,,,,,,
11/08/2022 14:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,3000,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1NP0493WSSEC01,,READY,,,,,,
11/08/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16777216,15728640,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1DP5073S0SAS2L,,READY,,,,,,
11/08/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8388608,5242880,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1LL0015HPN,,READY,,,,,,
11/08/2022 04:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16777216,14680064,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1DP8074P0SWS2L,,READY,,,,,,
11/08/2022 00:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8388608,5242880,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NM0152WSNSR02,,READY,,,,,,
11/08/2022 00:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,20971520,12582912,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NM0398LMTFC60,,READY,,,,,,
11/08/2022 00:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,20971520,12582912,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NM0397LMTFC61,,READY,,,,,,
10/08/2022 17:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,23068672,12582912,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NM0401LMTBE61,,READY,,,,,,
10/08/2022 14:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,25165824,24117248,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1ND0253WDISS01,,READY,,,,,,
10/08/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16777216,6291456,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NS0004PRLRD01,,READY,,,,,,
10/08/2022 07:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,3000,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1NP0446WSMID02,,READY,,,,,,
10/08/2022 00:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8388608,6291456,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1UY0019SHEPO01,,READY,,,,,,
09/08/2022 17:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1ND0113WSHDWS,,READY,,,,,,
09/08/2022 17:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,33554432,27262976,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1ND0013WSSQL01,,READY,,,,,,
09/08/2022 07:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,25165824,23068672,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NP0391LPAXW80,,READY,,,,,,
08/08/2022 18:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8388608,7340032,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1BD0002CFL01,,READY,,,,,,
08/08/2022 17:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8388608,7340032,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1BD0001JIR01,,READY,,,,,,
08/08/2022 17:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,4194304,2097152,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1BD0001JIR01,,READY,,,,,,
08/08/2022 15:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8388608,7340032,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1AN0011PRCLN02,,READY,,,,,,
08/08/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8388608,6291456,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1ST0040MLS,,READY,,,,,,
08/08/2022 05:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8,7,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1NP0412LPVSS03,,READY,,,,,,
08/08/2022 05:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1NM0129WSORD02,,READY,,,,,,
08/08/2022 04:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,2,1,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1DP5072S0SWS1L,,READY,,,,,,
08/08/2022 04:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1ND0247WSXDC02,,READY,,,,,,
08/08/2022 03:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,13,12,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1NP0245WSRDS02,,READY,,,,,,
08/08/2022 02:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,50331648,47185920,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NP0032WSEXM03,,READY,,,,,,
07/08/2022 16:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,46137344,39845888,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1ND0235LDTBA10,,READY,,,,,,
07/08/2022 05:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,4,3,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1DP5081S0COG1W,,READY,,,,,,
06/08/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,67108864,28311552,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NP0467WSEXH04,,READY,,,,,,
06/08/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,4194304,3145728,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NM0418LMNGX06,,READY,,,,,,
05/08/2022 23:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,67108864,58720256,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NM0278LSTLD01,,READY,,,,,,
04/08/2022 17:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,62914560,53477376,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NP0401LPTBA80,,READY,,,,,,
04/08/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,23068672,15728640,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NP0378LPTBE81,,READY,,,,,,
04/08/2022 06:31,VirtualMachine,Move,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,**REDACTED**.ukcloud-atos.net,**REDACTED**.ukcloud-atos.net,PhysicalMachine,Efficiency Improvement,cnsped4pr1vih51.ukcloud-atos.net can be suspended to improve efficiency,,READY,,,,,,
04/08/2022 00:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,50331648,17825792,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NP0216LSSAS02,,READY,,,,,,
04/08/2022 00:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,12582912,9437184,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NM0323LMAXW40,,READY,,,,,,
03/08/2022 17:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,12582912,11534336,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NM0414LMSAD16,,READY,,,,,,
03/08/2022 16:51,VirtualMachine,Move,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,**REDACTED**.ukcloud-atos.net,**REDACTED**.ukcloud-atos.net,PhysicalMachine,Efficiency Improvement,cnsped4pr1vih51.ukcloud-atos.net can be suspended to improve efficiency,,READY,,,,,,
03/08/2022 16:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,4194304,3145728,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NP0501ASSPS01,,READY,,,,,,
03/08/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,6291456,5242880,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NM0414LMSAD16,,READY,,,,,,
03/08/2022 03:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,5,4,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1NP0406WPISS01,,READY,,,,,,
03/08/2022 03:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,2,1,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1NM0030WSWIF01,,READY,,,,,,
03/08/2022 03:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,18500,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1ST0033HQ3,,READY,,,,,,
02/08/2022 17:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8388608,7340032,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NM0318W1NEO05,,READY,,,,,,
02/08/2022 07:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,12582912,11534336,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NM0456WMISS03,,READY,,,,,,
01/08/2022 18:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16777216,14680064,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NP0500WSDSM01,,READY,,,,,,
01/08/2022 17:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8388608,6291456,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NM0174W1NEO03,,READY,,,,,,
01/08/2022 09:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,25165824,22020096,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1SB0014WEB01,,READY,,,,,,
31/07/2022 21:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,33554432,30408704,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1LL0023D4RDS02,,READY,,,,,,
31/07/2022 08:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1NM0458WMISS01,,READY,,,,,,
31/07/2022 04:31,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1SB0016RDS,,READY,,,,,,
31/07/2022 04:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8388608,7340032,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1DP5058S0NLG1W,,READY,,,,,,
30/07/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8388608,7340032,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NP0134LPSPP01,,READY,,,,,,
30/07/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8388608,7340032,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NM0315W1NEO07,,READY,,,,,,
30/07/2022 12:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,33554432,11534336,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NM0270WMDWH02,,READY,,,,,,
30/07/2022 09:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1NM0455WMISS01,,READY,,,,,,
30/07/2022 05:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8388608,7340032,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NM0287WMISS02,,READY,,,,,,
30/07/2022 05:01,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8388608,7340032,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NM0297W1ISS04,,READY,,,,,,
30/07/2022 03:41,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,12582912,11534336,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NM0453WMISS03,,READY,,,,,,
30/07/2022 00:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,16777216,12582912,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1ND0118WSHDWS,,READY,,,,,,
30/07/2022 00:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,23068672,16777216,Mem,Efficiency Improvement,Underutilized Mem reservation in Virtual Machine C1NP0377LPTBE80,,READY,,,,,,
29/07/2022 22:51,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,33554432,27262976,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1ND0274LSCDP02,,READY,,,,,,
29/07/2022 22:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,25165824,20971520,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NM0458WMISS01,,READY,,,,,,
29/07/2022 22:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,25165824,20971520,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NM0457WMISS02,,READY,,,,,,
29/07/2022 22:21,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,25165824,20971520,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NM0454WMISS02,,READY,,,,,,
29/07/2022 22:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,8000,0,VCPU,Efficiency Improvement,Underutilized VCPU in Virtual Machine C1NM0456WMISS03,,READY,,,,,,
29/07/2022 22:11,VirtualMachine,Resize,**REDACTED**,**REDACTED**,-,-,,**REDACTED**,25165824,20971520,VMem,Efficiency Improvement,Underutilized VMem in Virtual Machine C1NM0455WMISS01,,READY,,,,,,
